SAT_Reading,Reading_Effect,Reading Confidence Lower,Reading Confidence Upper
482.4623853211009,-3.7195991676214715,-7.19557556931083,-0.24362276593211263
482.8954128440367,-3.6902302315691604,-7.140913952225889,-0.23954651091243218
483.3284403669725,-3.662452126201131,-7.088638737000222,-0.23626551540203966
483.76146788990826,-3.636212257567277,-7.038960684558239,-0.23346383057631526
484.19449541284405,-3.611458031717492,-6.992081938461229,-0.23083412497375422
484.62752293577984,-3.5881368547016717,-6.948191906572397,-0.2280818028309457
485.0605504587156,-3.56619613256971,-6.907463171496325,-0.224929093643095
485.49357798165136,-3.545583271371504,-6.8700475053145205,-0.22111903742848815
485.92660550458714,-3.526245677156943,-6.836072079411861,-0.21641927490202484
486.35963302752293,-3.5081307559759236,-6.805635970980149,-0.21062554097169794
486.7926605504587,-3.49118591387834,-6.778807072532878,-0.2035647552238018
487.2256880733945,-3.475358556914087,-6.755619508280434,-0.19509760554773958
487.6587155963303,-3.46059609113306,-6.736071650920199,-0.18512053134592055
488.0917431192661,-3.4468459225851515,-6.720124814514318,-0.17356703065598467
488.5247706422018,-3.4340554573202593,-6.707702674756618,-0.16040823988390063
488.9577981651376,-3.4221721013882727,-6.6986914389795,-0.14565276379704484
489.3908256880734,-3.411143260839089,-6.69294075723649,-0.12934576444168844
489.8238532110092,-3.4009163417226023,-6.69026533551468,-0.11156734793052436
490.25688073394497,-3.391438750088706,-6.690447185289425,-0.09243031488798747
490.68990825688076,-3.3826578919872965,-6.693238422484596,-0.07207736148999722
491.12293577981654,-3.3745211734682665,-6.698364514976046,-0.05067783196048703
491.5559633027523,-3.3669760005815124,-6.705527871741203,-0.02842412942182193
491.98899082568806,-3.359969779376926,-6.71441166842749,-0.005527890326361806
492.42201834862385,-3.353449915904403,-6.724683812582461,0.01778398077365484
492.85504587155964,-3.3473638162138366,-6.736000965659581,0.04127333323190774
493.2880733944954,-3.3416565284036817,-6.748011202542694,0.06469814573532995
493.7211009174312,-3.336225682783438,-6.76033661087525,0.08788524530837316
494.154128440367,-3.3309249948385604,-6.772595816719909,0.11074582704278857
494.58715596330273,-3.3256065239898396,-6.784434291527571,0.13322124354789144
495.0201834862385,-3.3201223296580658,-6.795523230423556,0.1552785711074245
495.4532110091743,-3.314324471264031,-6.805557419130027,0.17690847660196463
495.8862385321101,-3.308065008228525,-6.814253218481225,0.19812320202417455
496.3192660550459,-3.301195999972341,-6.821346690440646,0.2189546904959645
496.7522935779817,-3.293569505916269,-6.826591880297917,0.23945286846537828
497.18532110091746,-3.285037585481102,-6.829759262828313,0.25968409186610986
497.6183486238532,-3.2754522980876293,-6.830634355222754,0.2797297590474952
498.051376146789,-3.2646657031566413,-6.82901649615671,0.2996850898434267
498.48440366972477,-3.252529860108931,-6.824717788126639,0.3196580679087768
498.91743119266056,-3.2388968283652892,-6.817562198858363,0.3397685421277852
499.35045871559635,-3.223618667346506,-6.807384816949237,0.3601474822562247
499.78348623853213,-3.2065474364733735,-6.794031256756041,0.3809363838092943
500.2165137614679,-3.1875351951666837,-6.777357207731576,0.40228681739820926
500.64954128440365,-3.1664340028472284,-6.757228123823788,0.4243601181293313
501.08256880733944,-3.1430959189357948,-6.733519049084018,0.44732721121242847
501.51559633027523,-3.1173730028531756,-6.706114576204186,0.4713685704978343
501.948623853211,-3.089117314020163,-6.674908935246027,0.4966743072057005
502.3816513761468,-3.058180911857551,-6.639806210274035,0.5234443865589324
502.8146788990826,-3.0244158557861245,-6.600720681893554,0.5518889703213046
503.2477064220184,-2.987674205226679,-6.557577293759538,0.58222888330618
503.6807339449541,-2.9478080196000076,-6.510312240885833,0.6146962016858173
504.1137614678899,-2.9046693583268977,-6.458873676966336,0.6495349603125407
504.5467889908257,-2.858110280828138,-6.403222536822328,0.6870019751660519
504.9798165137615,-2.8079828465245242,-6.3433334684066365,0.727367775357588
505.41284403669727,-2.754139114836845,-6.279195866404866,0.7709176367311761
505.84587155963305,-2.6964311451858927,-6.210814996247748,0.8179527058759635
506.27889908256884,-2.634710996992458,-6.138213193155805,0.868791199170889
506.7119266055046,-2.568830729677345,-6.0614311155577605,0.9237696562030706
507.14495412844036,-2.498649082427511,-5.9805354718029085,0.9832373069478866
507.57798165137615,-2.424201925651762,-5.895781062189352,1.047377210885828
508.01100917431194,-2.345716390251764,-5.807607871409374,1.1161750909058452
508.4440366972477,-2.263429117968162,-5.716455752974112,1.1895975170377886
508.8770642201835,-2.177576750541583,-5.622752023656185,1.2675985225730186
509.3100917431193,-2.0883959297126706,-5.526908543474006,1.3501166840486647
509.74311926605503,-1.996123297222075,-5.429318986460974,1.4370723920168234
510.1761467889908,-1.9009954948104115,-5.330356353250299,1.528365363629476
510.6091743119266,-1.8032491642183357,-5.23037077869217,1.6238724502554989
511.0422018348624,-1.7031209471864743,-5.129687686473055,1.7234457921001067
511.4752293577982,-1.6008474854554706,-5.028606337901602,1.8269113669906607
511.9082568807339,-1.4966654207659762,-4.927398813826255,1.9340679722943028
512.3412844036698,-1.3908113948585912,-4.826309457535408,2.044686667818225
512.7743119266055,-1.2835220494740116,-4.725554793225551,2.1585106942775276
513.2073394495412,-1.175034026352837,-4.625323920190389,2.2752558674847148
513.6403669724771,-1.0655839672356857,-4.525779368393196,2.394611433921825
514.0733944954129,-0.9554085138632218,-4.42705838763945,2.516241359913007
514.5064220183486,-0.8447443079761177,-4.329274631160733,2.6397860152084975
514.9394495412844,-0.7338279913149712,-4.232520185824342,2.7648642031943997
515.3724770642202,-0.622896205620401,-4.136867895883917,2.8910754846431144
515.805504587156,-0.5121855926330983,-4.0423739253606215,3.0180027400944245
516.2385321100917,-0.4019327940936812,-3.9490805056760845,3.1452149174887225
516.6715596330275,-0.2923744517427486,-3.857018819685802,3.2722699162003046
517.1045871559634,-0.18374720732097208,-3.7662119802512484,3.398717565609304
517.5376146788991,-0.07628770256901604,-3.6766780703180526,3.5241026651800205
517.9706422018348,0.029767420772508713,-3.5884332214975885,3.6479680630426055
518.4036697247707,0.1341815209629879,-3.5014947187878,3.7698577607137755
518.8366972477064,0.23671795626172681,-3.4158841298140565,3.88932004233751
519.2697247706421,0.33714008492812536,-3.3316304674300192,4.00591063728627
519.702752293578,0.4352112652215625,-3.248773404411458,4.1191959348545835
520.1357798165138,0.5306948554013753,-3.167366568114063,4.228756278916813
520.5688073394496,0.6233542137269028,-3.0874809512309023,4.334189378684708
521.0018348623853,0.7129572098130617,-3.009206525929515,4.435120945555639
521.4348623853211,0.7994354899486371,-2.9325859581844753,4.5314569380817495
521.8678899082569,0.8829269732761817,-2.8575930553708093,4.623447001923173
522.3009174311926,0.9635827315783595,-2.78421083944988,4.711376302606599
522.7339449541284,1.0415538366378447,-2.7124327677493167,4.795540441025006
523.1669724770643,1.1169913602372594,-2.6422586794257894,4.876241399900309
523.6,1.1900463741592333,-2.573691086972059,4.953783835290525
524.0330275229358,1.2608699501864313,-2.506731781609595,5.028471681982458
524.4660550458716,1.3296131601015169,-2.441378731834903,5.1006050520379365
524.8990825688073,1.3964270756870985,-2.3776232636105554,5.170477414984752
525.3321100917431,1.4614627687258488,-2.3154475185454184,5.238373055997116
525.7651376146789,1.5248713110004244,-2.254822192769347,5.304564814770196
526.1981651376148,1.5868037742934575,-2.1957045639900765,5.369312112576992
526.6311926605505,1.6474112303875792,-2.138036817388479,5.432859278163638
527.0642201834862,1.7068447510654488,-2.081744682580278,5.495434184711176
527.4972477064221,1.765255408109733,-2.0267363939310954,5.557247210150561
527.9302752293578,1.8227942733030467,-1.9729019852115435,5.618490531817637
528.3633027522935,1.879612418428052,-1.9201129271436246,5.679337763999729
528.7963302752294,1.9358609152674042,-1.8682221131065677,5.739943943641376
529.2293577981652,1.9916908356037437,-1.8170641944722696,5.800445865679757
529.6623853211009,2.047253251219701,-1.7664562630916052,5.860962765531007
530.0954128440367,2.1026992338979356,-1.7161988747173265,5.921597342513198
530.5284403669725,2.158179855421108,-1.666077403970693,5.9824371148129085
530.9614678899082,2.2138461875718343,-1.6158637191343903,6.043556094278059
531.394495412844,2.2698493021327804,-1.565318163816574,6.105016768082135
531.8275229357798,2.3263402708866048,-1.514191832534812,6.166872374308022
532.2605504587157,2.383470165615941,-1.4622291285827735,6.229169459814655
532.6935779816514,2.4413900581034205,-1.409170595152664,6.291950711359505
533.1266055045871,2.5002510201317003,-1.3547560144948898,6.35525805475829
533.559633027523,2.560204123483449,-1.2987277747311778,6.419136021698076
533.9926605504587,2.621400439941281,-1.2408345095547086,6.483635389437271
534.4256880733944,2.6839910412878574,-1.180835022136729,6.548817104712444
534.8587155963303,2.748125587754295,-1.1185048259731012,6.614756001481691
535.2917431192661,2.8138798749090856,-1.0537591994153153,6.681518949233487
535.7247706422019,2.881221034991553,-0.9867112144212977,6.749153284404404
536.1577981651376,2.9501075022081573,-0.9175042664272266,6.817719270843542
536.5908256880734,3.0204977107653495,-0.8462937148216527,6.887289136352352
537.0238532110092,3.092350094869529,-0.7732430781695343,6.9579432679085915
537.4568807339449,3.1656230887271586,-0.6985205030135329,7.02976668046785
537.8899082568807,3.2402751265446894,-0.6222954912129897,7.1028457443023685
538.3229357798166,3.3162646425285423,-0.5447358773028381,7.177265162359923
538.7559633027523,3.3935500708851363,-0.46600505351131627,7.253105195281589
539.188990825688,3.4720898458209213,-0.38625944555845093,7.330439137200294
539.6220183486239,3.5518424015423657,-0.3056462469176582,7.40933105000239
540.0550458715596,3.632766172255861,-0.224301422667037,7.489833767178759
540.4880733944954,3.714819592167867,-0.14234799625235395,7.5719871805880885
540.9211009174312,3.797961095484839,-0.05989463336693657,7.655816824336615
541.354128440367,3.8821491164131974,0.02296546326693072,7.741332769559464
541.7871559633028,3.9673420891593523,0.10615533606341998,7.828528842255285
542.2201834862385,4.053498447929773,0.18961472221233855,7.917382173647207
542.6532110091744,4.14057662693091,0.2733001648064044,8.007853089055416
543.0862385321101,4.228535060369158,0.3571847834750952,8.09988533726322
543.5192660550458,4.317332182450983,0.4412577067368084,8.193406658165157
543.9522935779817,4.406926427382841,0.5255231723263609,8.28832968243932
544.3853211009175,4.497276229371147,0.6099993053323636,8.38455315340993
544.8183486238532,4.588340022622317,0.6947165868056682,8.481963458438965
545.251376146789,4.680076241342805,0.7797160273565953,8.580436455329014
545.6844036697248,4.772443319739082,0.8650470609997156,8.679839578478449
546.1174311926605,4.865399692017535,0.9507651740690539,8.780034209966015
546.5504587155963,4.958903792384623,1.0369292824369247,8.880878302332322
546.9834862385321,5.05291405504681,1.1235988676295658,8.982229242464054
547.416513761468,5.147388914210508,1.2108308789238484,9.083946949497166
547.8495412844037,5.242286804082126,1.2986764043760215,9.185897203788231
548.2825688073394,5.337566158868137,1.3871771092851306,9.287955208451145
548.7155963302753,5.433186058552454,1.4763615677457071,9.3900105493592
549.148623853211,5.52915800991601,1.5662522277379023,9.492063792094118
549.5816513761467,5.625583809760771,1.65687345858001,9.594294160941532
550.0146788990826,5.722574182116284,1.748239066149543,9.696909298083025
550.4477064220184,5.8202398510120315,1.8403544698213588,9.800125232202705
550.8807339449542,5.918691540477504,1.9332203790001143,9.904162701954892
551.3137614678899,6.01803997454223,2.026836185536038,10.009243763548422
551.7467889908257,6.118395877235763,2.121203078072295,10.11558867639923
552.1798165137615,6.21986997258756,2.2163268794288866,10.223413065746232
552.6128440366972,6.322572984627156,2.3122206038935813,10.33292536536073
